
NIF, Carrer de DIRECCIÓN CIUDAD,https://www.google.com/maps/preview/place/C.+de+Direcci%C3%B3n,+06691+Pantano+de+Cijara,+C%C3%A1ceres/@39.3897645,-5.0054868,3084a,13.1y/data\\u003d!4m2!3m1!1s0xd6acd902be059f9:0x7092e4c24b229629\
H65928293, CARRETERA NACIONAL 152 Z 6 08130 SANTA PERPETUA DE MOGODA BARCELONA,https://www.google.com/maps/preview/place/N-152z,+6,+08130+La+Florida,+Barcelona/@41.518259,2.19515,2987a,13.1y/data\\u003d!4m2!3m1!1s0x12a4be928c6b5ec1:0xf41189809531681c\
H64258684, CARRETERA NOVA 15 17 B 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Ctra.+Nova,+15,+17+b,+08530+La+Garriga,+Barcelona/@41.6865662,2.2843932,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c597bba4b1e3:0x689595ce2f9f19c1\
H64258684, CARRETERA NOVA 15 17 C 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Ctra.+Nova,+15,+17+c,+08530+La+Garriga,+Barcelona/@41.6865662,2.2843932,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c597bba4b1e3:0x57914ac2dcf6095e\
H64258684, CARRETERA NOVA 15 17 D 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Ctra.+Nova,+15,+17+D,+08530+La+Garriga,+Barcelona/@41.6865662,2.2843932,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c597bba4b1e3:0xad68e3bbb4d9cfd6\
H75395384, CATALUNYA 21 23 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Catalunya,+21,+23,+08520+Llerona,+Barcelona/@41.647132,2.2974221,2981a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c61b5f386cd5:0xa42d889527c63c6a\
H63097448, CATALUNYA 33 08430 LA ROCA DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Catalunya,+33,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.5868388,2.3256819,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c82338dbd3cd:0x22f7c1b293e8ad7d\
40581325X, Carrer Catalunya 2 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Catalunya,+2,+08420+Canovelles,+Barcelona/@41.6157612,2.2823735,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b583ee9f0f:0xfdb502670c77897\
H60867777, CELLECS 17 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+C%C3%A9llecs,+17,+08403+Granollers,+Barcelona/@41.6137422,2.2813217,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b5dec3137d:0x8dee4f4f93fddef7\
H65900896, CELLECS 18 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+C%C3%A9llecs,+18,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6270203,2.2980826,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c628b782d5a7:0x1c07685b731282fa\
H61610705, CELLECS 18 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+C%C3%A9llecs,+18,+08403+Granollers,+Barcelona/@41.6136662,2.2815841,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b5e05bde65:0xb98fa661fd0e762a\
H64083611, CELLECS 3 5 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+C%C3%A9llecs,+3,+5,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6291124,2.2976061,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c626098bac31:0xc5b4a619c8b8217d\
H64353857, CELLECS 4 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+C%C3%A9llecs,+4,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.629337,2.2974058,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c625e03bd5c7:0x45220af1b157a8c7\
H59528992, COLL I PUJOL 38 08912 BADALONA BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Coll+i+Pujol,+38,+08912+Badalona,+Barcelona/@41.4492908,2.24183,2991a,13.1y/data\\u003d!4m2!3m1!1s0x12a4bb6d61617a69:0xce564cffc5e8ffb2\
H59672550, Carrer de COLOMBIA 1 GRANOLLERS,https://www.google.com/maps/preview/place/Carrer+de+Col%C3%B2mbia,+1,+08402+Granollers,+Barcelona/@41.6071511,2.2960577,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7da739e4443:0x1c02c4fba0bc6b0b\
H60229176, Carrer de COLOMBIA 7 GRANOLLERS,https://www.google.com/maps/preview/place/Carrer+de+Col%C3%B2mbia,+7,+08402+Granollers,+Barcelona/@41.6076751,2.2960747,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7da726d0a63:0x95da8e500ef4de76\
H01769975, Carrer de COLON 10 LAS FRANQUESAS DEL VALLES,https://www.google.com/maps/preview/place/Carrer+de+Crist%C3%B3bal+Col%C3%B3n,+10,+08100+Mollet+del+Vall%C3%A8s,+Barcelona/@41.5443786,2.2114101,2986a,13.1y/data\\u003d!4m2!3m1!1s0x12a4bf2662baa3c1:0xf3dbdb2cf23f92c6\
H59719328, Carrer de COLON 8 GRANOLLERS,https://www.google.com/maps/preview/place/Passeig+Crist%C3%B2fol+Colom,+8,+08402+Granollers,+Barcelona/@41.5999985,2.287849,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c2212dc905:0x6cc9dbd6acf46712\
H65280224, CONANGE COLLELL 6 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Carrer+Canonge+Collell,+6,+08530+La+Garriga,+Barcelona/@41.6815963,2.2836241,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c59591a1a727:0xc7e132071d072942\
H64312879, CONGOST 81 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Passeig+del+Congost,+81,+08530+La+Garriga,+Barcelona/@41.6891502,2.2855248,2979a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c599ceab4b65:0xd5abe1b2cdda165c\
H61906301, CORRO 163 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Corr%C3%B3,+163,+08401+Granollers,+Barcelona/@41.6130432,2.289315,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7ce9b8c68cb:0xf85aeb629fbf250\
H62898473, CORRÓ 289 293 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Corr%C3%B3,+289,+293,+08401+Granollers,+Barcelona/@41.617656,2.2908452,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cd3a94f33f:0xa51f73a4c4c73f04\
H59668236, COSTA BRAVA 113 08430 LA ROCA DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Costa+Brava,+113,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.6000407,2.3015494,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7df90a09f0f:0xb94ce20bbae0bfc3\
37650472R, D'ALFONS IV 82 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Alfons+IV,+82,+08401+Granollers,+Barcelona/@41.6036056,2.2877383,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c401ccba57:0x16c85038bad142d\
H59596262, D'ANSELM CLAVE 43 08100 MOLLET DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Anselm+Clav%C3%A9,+43,+08100+Mollet+del+Vall%C3%A8s,+Barcelona/@41.5396836,2.2156085,2986a,13.1y/data\\u003d!4m2!3m1!1s0x12a4bed7da196617:0xb5cebdbb77401773\
H59436253, D'ANSELM CLAVE 52 08530 LA GARRIGA BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Anselm+Clav%C3%A9,+52,+08530+La+Garriga,+Barcelona/@41.6784615,2.2858852,2980a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c594cd967e8f:0x3c02ecf7e59f352\
H64008881, D'ARAGO 43 45 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Arag%C3%B3,+43,+45,+08401+Granollers,+Barcelona/@41.6013538,2.2861058,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c10ebc3caf:0x5890a8f724be7f83\
H59703116, Carrer de DE DALT SADURNI PUJADES 2 LA ROCA DEL VALLES,https://www.google.com/maps/preview/place/Carrer+de+Dalt+Alcalde+Sadurni+Pujadas,+2,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.5884381,2.3264286,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c83cbac50231:0x5f8c20c03fc040e\
H61998621, DE LA SERRA 1 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+la+Serra,+1,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6234574,2.2905285,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c6318722f29b:0x3895c64e12932e34\
H61998621, DE LA SERRA 3 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+la+Serra,+3,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6236748,2.2908668,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c6318613c4f9:0xf243ee92dc46bdb4\
H62181268, DE LA SERRA 5 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+la+Serra,+5,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6238715,2.2912573,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c6318d6d362b:0x73b2831afaa83c42\
H64186588, DE LA SERRA 50 52 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+la+Serra,+50,+52,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6265162,2.2966061,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62f3b86d8c9:0xb60acdf72f2df13\
H67173252, DE LA SERRA 60 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+la+Serra,+60,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.62727,2.2977818,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c628b3f0de3d:0x7421b5fb76ed28ee\
H62120944, DEL PONT 6 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+del+Pont,+6,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6226686,2.292631,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62df7f7f3ed:0xe6d32526283d2d5d\
H62120944, DEL PONT 8 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+del+Pont,+8,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6229333,2.2924685,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7906932d70f:0xe9c189f14125f3ca\
H60848918, D'EMILI BOTEY 16 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Emili+Botey+Alsina,+16,+08402+Granollers,+Barcelona/@41.5973523,2.2889534,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7e9c1cc7f09:0x6810d24211d11cd4\
H59797100, Plaça Porxada 20 23 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Pla%C3%A7a+de+la+Porxada,+20,+23,+08401+Granollers,+Barcelona/@41.6081258,2.288025,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c5f95983bb:0x52af10486f2b64e0\
H59545855, EQUADOR 6 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+l'Equador,+6,+08402+Granollers,+Barcelona/@41.6042054,2.2945096,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7db719314dd:0x99b2d97a4febcf70\
H63097513, ESPRONCEDA 36 08430 LA ROCA DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Espronceda,+36,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.5867098,2.325764,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c8233f41ef1f:0x73880d2a1825d98f\
H64479280, ESPRONCEDA 46 08430 LA ROCA DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Espronceda,+46,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.5868294,2.3254363,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c8233b9c3e75:0xd33b9a35c4ca0f2d\
H64479280, ESPRONCEDA 46 08430 LA ROCA DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Espronceda,+46,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.5868294,2.3254363,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c8233b9c3e75:0xd33b9a35c4ca0f2d\
H63812937, EXTREMADURA 25 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Extremadura,+25,+08521+Bellavista,+Barcelona/@41.6200024,2.2961484,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62c92e6d535:0xbd46ea44742ee990\
H62199872, FERRERIAS 27 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+la+Ferreria,+27,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6241207,2.2920217,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c631e584ff47:0x701ead3c2fe4c9f0\
H62205737, FERRERIAS 29 LAS FRANQUESAS DEL VALLES,https://www.google.com/maps/preview/place/Carrer+de+la+Ferreria,+29,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6242833,2.2919895,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c631e6138897:0xf48ca6ab6e7524e9\
H59561100, FIGUERES 15 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Figueres,+15,+08402+Granollers,+Barcelona/@41.614951,2.2931769,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d271c3724b:0xb1946ba054323655\
, FIGUERES 17 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Figueres,+17,+08402+Granollers,+Barcelona/@41.6150241,2.2932915,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d26f8c493d:0xed75464a0e26b319\
H59597856, FIGUERES 19 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Figueres,+19,+08402+Granollers,+Barcelona/@41.6149366,2.293404,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d26e95ac0d:0x8df367b045c7477b\
H59635128, Carrer de FOMENTO 48 GRANOLLERS,https://www.google.com/maps/preview/place/Carrer+de+Foment,+48,+08402+Granollers,+Barcelona/@41.6025644,2.2915102,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c342584bc9:0x69b99454e89fc65b\
H59810119, FRANCESC MACIA 287 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Francesc+Maci%C3%A0+i+Lluss%C3%A0,+287,+08402+Granollers,+Barcelona/@41.595239,2.2867842,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7ebc5d407ff:0x7ddc554a54b793c1\
H60753878, FRANCESC MACIA 45 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Francesc+Maci%C3%A0+i+Lluss%C3%A0,+45,+08402+Granollers,+Barcelona/@41.6021402,2.2877236,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c3df8e2f0b:0x18d58e8057517c00\
H16741027, Carrer de Francesc Ribas 60A 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Francesc+Ribas,+60,+08402+Granollers,+Barcelona/@41.6127762,2.294334,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c3c973c63f:0xef14f93396d8595e\
H16741027, Carrer de Francesc Ribas 60A 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Francesc+Ribas,+60,+08402+Granollers,+Barcelona/@41.6127762,2.294334,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c3c973c63f:0xef14f93396d8595e\
H66270471, FRANCESC TARAFA 17 19 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Francesc+Tarafa,+17,+19,+08402+Granollers,+Barcelona/@41.6102433,2.2900102,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cf08622123:0x3249e5a6984449c6\
H64716848, FRANCIA 2 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/Francia45,+Carrer+Fran%C3%A7a,+71-45,+08420+Canovelles,+Barcelona/@41.6195451,2.2836417,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7e4e01a31d7:0x7a10a20e8f5f832e\
B63262877, Carrer Francia 14 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/C.+Francia,+14,+08420+Canovelles,+Barcelona/@41.6193014,2.2844399,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c78ee8ab6b6d:0xd159fc4c80b5f64c\
B63262877, Carrer Francia 16 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/C.+Francia,+16,+08420+Canovelles,+Barcelona/@41.6193906,2.284281,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c635395698ad:0xacbb290575051f00\
H59522896, GIRONA 100 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/C.+Girona,+100,+08402+Granollers,+Barcelona/@41.6125327,2.2917745,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7ce110f5425:0x6d07578d9903fea4\
H59760165, GIRONA 161 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/C.+Girona,+161,+08402+Granollers,+Barcelona/@41.6151272,2.291787,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cd90f2be35:0x19cbec7fe33a0175\
H62636121, GIRONA 183 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/C.+Girona,+183,+08402+Granollers,+Barcelona/@41.6160757,2.2923764,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cd7e913501:0xf15723665cb0626d\
H59336271, GIRONA 196 198 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Girona,+196,+198,+08402+Granollers,+Barcelona/@41.6147611,2.2924654,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cd8a51b3a9:0x9128c6af1803322d\
H59309112, GIRONA 2 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/C.+Girona,+2,+08402+Granollers,+Barcelona/@41.6083327,2.2908154,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cf8ae2376d:0x959f39465c021b5c\
H59309112, GIRONA 2 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/C.+Girona,+2,+08402+Granollers,+Barcelona/@41.6083327,2.2908154,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cf8ae2376d:0x959f39465c021b5c\
H60550902, GIRONA 212 214 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/C.+Girona,+212,+214,+08402+Granollers,+Barcelona/@41.6157327,2.2927126,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7d27fb7c135:0xfc3436a08815470c\
H13867486, GIRONA 303 & FREDERIC MOMPOU 18 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Girona,+303,+18,+08402+Granollers,+Barcelona/@41.6195472,2.2935744,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62d6a0bd32d:0xd80f08f11922d780\
H61244901, GIRONA 321 323 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Girona,+321,+323,+08402+Granollers,+Barcelona/@41.6201441,2.2937496,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62d6d674585:0x4cee8ac945e89722\
H60764586, Carrer de GIRONA 34 LAS FRANQUESAS DEL VALLES,https://www.google.com/maps/preview/place/C.+Girona,+34,+08521+Bellavista,+Barcelona/@41.6191533,2.296141,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c62cc729fad7:0x3fb55707aa33d20a\
H59900639, Carrer de GIRONA 46 LAS FRANQUESAS DEL VALLES,https://www.google.com/maps/preview/place/C.+Girona,+46,+08402+Granollers,+Barcelona/@41.610614,2.2911603,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cfb4f5371d:0xdec0e6a18dbb5144\
H61338646, GIRONA 46 48 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Girona,+46,+48,+08402+Granollers,+Barcelona/@41.6106144,2.2911604,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cfb4f5371d:0x7b647e62088f4244\
H59933069, GIRONA 96 98 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Girona,+96,+98,+08402+Granollers,+Barcelona/@41.61231,2.291622,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7ce143ee45f:0xd9c42dca4df46c3c\
H58813767, Carrer de GRANADA 1 LA ROCA DEL VALLES,https://www.google.com/maps/preview/place/Carrer+Granada,+1,+08430+La+Torreta,+Barcelona/@41.6004364,2.3008868,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7dfa8bd484f:0xf0427e1640c2b93f\
H61058251, Carrer de GRANADA 2 LA ROCA DEL VALLES,https://www.google.com/maps/preview/place/Carrer+Granada,+2,+08430+La+Torreta,+Barcelona/@41.6004507,2.3012165,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7df9f600f51:0x6385a9437b068a64\
H63835763, Carrer de GRANADA 8 LA ROCA DEL VALLES,https://www.google.com/maps/preview/place/Carrer+Granada,+8,+08430+La+Torreta,+Barcelona/@41.6010761,2.3014687,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7df71802edf:0x8b244cfb86869ee7\
H59761825, GUAYAQUIL 31 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Guayaquil,+31,+08401+Granollers,+Barcelona/@41.6058203,2.2876467,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c68021f35d:0x180ce1bc180f1b01\
H60107257, Carrer de HIPOLITO LÁZARO 22 24 MOLLET DEL VALLES,https://www.google.com/maps/preview/place/Carrer+d'Hip%C3%B2lit+L%C3%A1zaro,+22,+24,+Gr%C3%A0cia,+08025+Barcelona/@41.4067988,2.1643375,2992a,13.1y/data\\u003d!4m2!3m1!1s0x12a4a2b8a43c1215:0x8bfb2ac8dbac29cd\
H59637777, Carrer de HOSPITAL 1 GRANOLLERS,https://www.google.com/maps/preview/place/Carrer+de+l'Hospital,+1,+08402+Granollers,+Barcelona/@41.6145896,2.2910599,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7cdc0ab041f:0x905bd78303ac9b1a\
H63271704, Carrer de INDUSTRIA 41 CANOVELLAS,https://www.google.com/maps/preview/place/C.+Industria,+41,+08420+Canovelles,+Barcelona/@41.6196417,2.2811126,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64ac3b524db:0x13f8421d093c189c\
H63272264, Carrer de INDUSTRIA 43 CANOVELLAS,https://www.google.com/maps/preview/place/C.+Industria,+43,+08420+Canovelles,+Barcelona/@41.6199227,2.2812118,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c64aea2f4579:0xde7cf526121d9285\
H60805140, Carrer de INDUSTRIA 8 LA ROCA DEL VALLES,https://www.google.com/maps/preview/place/EDIFICI+L'ALZINA,+Carrer+Ind%C3%BAstria,+8,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.5864067,2.3241497,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c822e70e09ef:0x6941d441a9de3e35\
H63275192, Carrer Anglaterra 3 08420 CANOVELLAS BARCELONA,https://www.google.com/maps/preview/place/Carrer+Anglaterra,+3,+08420+Canovelles,+Barcelona/@41.6200821,2.2859615,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c634e4ebc781:0x9fb7aabe20d6bf4b\
H63645261, ISAAC ALBENIZ 9 13 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Isaac+Alb%C3%A9niz,+9,+13,+08402+Granollers,+Barcelona/@41.5988239,2.2896617,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c27b03665f:0xe36af0ce207df5ea\
H64066624, ISABEL DE VILLENA 2 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Isabel+de+Villena,+2,+08401+Granollers,+Barcelona/@41.60483,2.28614,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c6ea268b77:0x77374d65fc5dc94\
H64558661, ISABEL DE VILLENA 32 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Isabel+de+Villena,+32,+08401+Granollers,+Barcelona/@41.604862,2.284732,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c719ad80af:0xc5765a90967d3f76\
H60079027, ISABEL DE VILLENA 54 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Isabel+de+Villena,+54,+08401+Granollers,+Barcelona/@41.6048135,2.2834505,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7c7683b5147:0x12327f84900966a4\
H60276524, ISABEL DE VILLENA 66B 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+d'Isabel+de+Villena,+66,+08401+Granollers,+Barcelona/@41.6049516,2.2820356,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c7b897a0ffb7:0xc6b90fd0b9c501c\
H65674988, JOAN COROMINES 24 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Joan+Coromines,+24,+08401+Granollers,+Barcelona/@41.6184687,2.2889225,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c63332dae8bb:0x97775609b6a55ad7\
H66007568, JOAN COROMINES 26 08402 GRANOLLERS BARCELONA,https://www.google.com/maps/preview/place/Carrer+de+Joan+Coromines,+26,+08401+Granollers,+Barcelona/@41.6184687,2.2889225,2983a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c63332dae8bb:0x22a00424672c9c8f\
H63941991, JOAN MARAGALL 1 08520 LAS FRANQUESAS DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Joan+Maragall,+1,+08520+Corr%C3%B3+d'Avall,+Barcelona/@41.6343861,2.2958214,2982a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c623bcf58413:0x81bbbd0a45f9a0c1\
H63114839, JOAN MIRO 2 08430 LA ROCA DEL VALLES BARCELONA,https://www.google.com/maps/preview/place/Carrer+Joan+Mir%C3%B3,+2,+08430+La+Roca+del+Vall%C3%A8s,+Barcelona/@41.5815709,2.3237842,2984a,13.1y/data\\u003d!4m2!3m1!1s0x12a4c821963035d1:0x7388c79b845657dd\
